scenario,seed,days_from_withdrawal,demand_on,demand_off,relative_error
M4,2026240007,28.0,104131.972124829,103661.26334306,0.004540835858918922
M4,2026240007,30.0,28981.50466574,29135.492577383,0.005285234537703835
M4,2026240007,35.0,71754.541397922,71688.923218912,0.0009153182397458378
M4,2026240007,42.0,99673.366091611,99132.484782597,0.005456145986859613
M4,2026240007,49.0,97775.681524674,97649.921130055,0.0012878699046926277
M4,2026240007,56.0,98855.496463854,98588.763555688,0.002705510228002146
M4,2026240007,63.0,96084.664788729,95592.249015702,0.005151210250803125
M4,2026240007,70.0,95303.874218523,94983.20287939,0.0033760847119483563
M4,2026240007,77.0,94253.482634141,94664.971225024,0.004346788316291483
M4,2026240007,84.0,94574.555796819,94459.737376459,0.0012155276263621133
M4,2026240007,90.0,81215.10442337,80822.824796993,0.004853574808382525
M4,2026240007,91.0,13384.259166476,13460.794855439,0.005685822403873499
M4,2026240007,98.0,93509.93984307,94166.481637143,0.006972138946455498
M4,2026240007,105.0,93331.343091337,93951.223421628,0.006597895245165161
M4,2026240007,112.0,95309.38069747,95994.922994695,0.007141443274691665
M4,2026240007,119.0,93335.50979909,93571.912333438,0.002526426236813415
M4,2026240007,126.0,94027.93135898,93796.128014001,0.0024713530279671368
M4,2026240007,133.0,93722.557298162,93960.665629531,0.0025341277626512834
M4,2026240007,140.0,93531.956039919,93949.469672661,0.004444023305258734
M4,2026240007,147.0,93253.839887273,93673.765250282,0.00448284919354975
M4,2026240007,154.0,94257.654815913,93901.219347409,0.0037958555914517703
M4,2026240007,161.0,94011.071251191,93927.702471065,0.0008875845776348791
M4,2026240007,168.0,93394.096410943,93914.3375819,0.005539528727477986
M4,2026240007,175.0,93523.381396689,93874.927938018,0.003744839533310808
M4,2026240007,180.0,66702.617481977,67090.557874925,0.0057823396501073855
M4,2026240007,182.0,29262.265773783,29151.968046554,0.0037835430888529314
M4,2026240007,189.0,93639.523162629,93709.465755549,0.00074637703198998
M4,2026240007,196.0,93447.380518973,93914.422101945,0.004973054963432798
M4,2026240007,203.0,94356.905075402,93827.459799486,0.005642754019425189
M4,2026240007,210.0,93930.893022357,93901.894782362,0.0003088142157537844
M4,2026240007,217.0,96059.034470101,96028.867168852,0.0003141482570648454
M4,2026240007,224.0,94236.385191574,93876.486707863,0.0038337447036228345
M4,2026240007,231.0,94459.821333806,93923.484442563,0.005710359814972446
M4,2026240007,238.0,93223.586121995,93903.097268196,0.007236301740508604
M4,2026240007,245.0,94427.718871231,93923.30448279,0.005370492352443015
M4,2026240007,252.0,93402.750772455,93662.016794423,0.002768102063583247
M4,2026240007,259.0,93721.45859769,93764.984688273,0.0004642041027118201
M4,2026240007,266.0,94508.061501815,93916.05742825,0.006303544780052929
M4,2026240007,273.0,92013.577253295,92635.043869098,0.00670876365839668
M4,2026240007,280.0,92688.247001989,92562.017121587,0.0013637330335636853
M4,2026240007,287.0,93552.369138407,93921.922015411,0.003934681798178694
M4,2026240007,294.0,93104.030599732,93595.154150764,0.005247318148981351
M4,2026240007,301.0,96462.3264962,96020.41326306,0.004602284223973415
M4,2026240007,308.0,94046.46065428,93870.235146872,0.0018773310531530552
M4,2026240007,315.0,93903.881726289,93923.101922699,0.0002046375813463679
M4,2026240007,322.0,93400.148896354,93871.066599004,0.00501664378292036
M4,2026240007,329.0,93119.231670909,93764.751968345,0.006884466538704521
M4,2026240007,336.0,93823.59378068,93868.828965757,0.0004818978309987604
M4,2026240007,343.0,92906.579772667,93605.013061689,0.007461494488139258
M4,2026240007,350.0,94121.962940685,93890.285832067,0.0024675301237486267
M4,2026240007,357.0,93556.189298311,93713.726723553,0.001681049625811187
M4,2026240007,360.0,40015.121096004,40242.245831044,0.00564393786553509
M4,2026240008,7.0,98155.862114019,98056.243628285,0.0010159321023109438
M4,2026240008,14.0,96258.03454343,96299.598494274,0.0004316108425569251
M4,2026240008,21.0,94872.226873309,95154.816322415,0.002969786081542094
M4,2026240008,28.0,94556.673001928,94123.739843532,0.004599617047895455
M4,2026240008,30.0,26686.674409359,26679.966196698,0.0002514325772208257
M4,2026240008,35.0,66382.653713246,66373.411300772,0.00013924871861903103
M4,2026240008,42.0,91585.639045631,91667.626412387,0.0008943982730300453
M4,2026240008,49.0,90482.629104154,89840.64701166,0.0071457866104935736
M4,2026240008,56.0,88843.287684979,88446.877425614,0.004481902254812704
M4,2026240008,63.0,87181.573325186,87411.324955652,0.0026283966131685284
M4,2026240008,70.0,87160.07591683,86661.892132211,0.005748591132293487
M4,2026240008,77.0,86348.949434805,86132.129342996,0.0025172963151250797
M4,2026240008,84.0,86123.476938008,85764.758593542,0.004182584436178902
M4,2026240008,90.0,72986.993898923,73309.394998303,0.0043978142145009785
M4,2026240008,91.0,12101.279548727,12204.255414971,0.008437701665738583
M4,2026240008,98.0,85728.325761423,85343.738891288,0.004506327882176445
M4,2026240008,105.0,85766.851929204,85229.527440125,0.006304440552676678
M4,2026240008,112.0,85163.774204734,85153.062142816,0.0001257977299752298
M4,2026240008,119.0,84698.867998551,85101.975700676,0.004736760795575834
M4,2026240008,126.0,87698.625683968,87481.173348196,0.002485704380146919
M4,2026240008,133.0,85135.195425672,85045.103160034,0.001059346891125141
M4,2026240008,140.0,85378.076025266,85029.891248585,0.004094851487732431
M4,2026240008,147.0,84514.109920687,85019.716839916,0.005946937228466792
M4,2026240008,154.0,85295.972716175,85012.902290785,0.003329734872734576
M4,2026240008,161.0,84852.525199442,85008.330880447,0.0018328283756579575
M4,2026240008,168.0,84503.937360012,85005.258991889,0.005897536667994084
M4,2026240008,175.0,85270.998124088,85003.191030433,0.003150553413449218
M4,2026240008,180.0,60219.654488002,60715.681452189,0.008169668071297138
M4,2026240008,182.0,24406.011908561,24286.114853835,0.004936856119127955
M4,2026240008,189.0,84594.255364814,85000.853849019,0.004783463527639462
M4,2026240008,196.0,85241.336134979,85000.215771939,0.002836702952460187
M4,2026240008,203.0,86596.637661408,87320.954987707,0.008294885533500598
M4,2026240008,210.0,85053.29067102,84999.48873942,0.0006329677083698445
M4,2026240008,217.0,85039.510596711,84999.288397459,0.000473206305727245
M4,2026240008,224.0,84519.500857502,84999.15170358,0.0056430074473060934
M4,2026240008,231.0,85341.430277679,84999.058259762,0.004027950720003232
M4,2026240008,238.0,87712.11205767,87072.393291649,0.007346975796085743
M4,2026240008,245.0,87726.744836173,87243.964815402,0.0055336781379951685
M4,2026240008,252.0,84414.169929714,84998.920169299,0.006879501979793503
M4,2026240008,259.0,84774.637363839,84893.383593769,0.0013987689605849418
M4,2026240008,266.0,86325.509541622,85907.783738221,0.00486249074558714
M4,2026240008,273.0,81534.148754738,82230.301667821,0.008465892730093513
M4,2026240008,280.0,80877.378435502,81233.550557753,0.004384544560781871
M4,2026240008,287.0,80219.944027942,80456.58826251,0.002941266087444571
M4,2026240008,294.0,81852.88378522,82231.058813348,0.004598931761129464
M4,2026240008,301.0,79246.252576958,79588.538706837,0.0043006962489889845
M4,2026240008,308.0,81080.264788424,81735.688217396,0.008018815810649883
M4,2026240008,315.0,83095.68617481,83783.579097976,0.008210354947496126
M4,2026240008,322.0,83903.040039229,83713.723762471,0.0022614724115626763
M4,2026240008,329.0,83488.788427736,82988.739121586,0.0060255079356897395
M4,2026240008,336.0,84626.53091625,84596.178205236,0.00035879529853418166
M4,2026240008,343.0,81221.307362107,81150.465653394,0.0008729673716917796
M4,2026240008,350.0,80425.913833749,80551.778673282,0.0015625333370167087
M4,2026240008,357.0,80665.064208168,80114.708989874,0.006869590181792526
M4,2026240008,360.0,34352.819009643,34233.171827523,0.003495065625902681
M4,2026240009,7.0,105650.672178335,105236.769388801,0.003933062483178463
M4,2026240009,14.0,102590.634863657,102744.206765275,0.0014947013213974924
M4,2026240009,21.0,100998.757498082,100333.045150341,0.006635025845607392
M4,2026240009,28.0,98257.070397214,98564.297031526,0.0031170174552529093
M4,2026240009,30.0,27902.673277212,27911.393384601,0.0003124210700928367
M4,2026240009,35.0,69477.990744141,69397.688872705,0.001157126018754085
M4,2026240009,42.0,98867.328627824,98644.307761689,0.002260858950663346
M4,2026240009,49.0,95426.928437531,95453.692495362,0.00028038787323297844
M4,2026240009,56.0,93716.848526882,94469.725977049,0.007969510257179326
M4,2026240009,63.0,96129.462917735,95922.728610243,0.0021552171261934937
M4,2026240009,70.0,93593.617505561,93258.239870556,0.003596225228682186
M4,2026240009,77.0,93214.997295397,92901.56689838,0.00337379021130876
M4,2026240009,84.0,92206.138192526,92650.391214281,0.004794939513288502
M4,2026240009,90.0,79225.581837043,79272.101194279,0.0005868313887882363
M4,2026240009,91.0,13161.189942109,13201.986725804,0.003090200326838666
M4,2026240009,98.0,91845.138746157,92350.591407741,0.005473193553816619
M4,2026240009,105.0,92948.98510174,92264.180291487,0.007422217463912009
M4,2026240009,112.0,91739.027437638,92145.198140443,0.0044079421500178
M4,2026240009,119.0,92045.427925136,91940.904735519,0.0011368518715111243
M4,2026240009,126.0,90841.527105763,91173.675018426,0.0036430242895865916
M4,2026240009,133.0,89443.943478097,89682.346055076,0.0026582999605361994
M4,2026240009,140.0,88356.614164464,88498.702824917,0.0016055451200691468
M4,2026240009,147.0,87590.011796695,87601.097117874,0.00012654317746818103
M4,2026240009,154.0,87386.3074831,86945.493893215,0.00506999926214004
M4,2026240009,161.0,85852.56725145,86482.290989914,0.007281533956326903
M4,2026240009,168.0,85525.563186567,86163.725362225,0.007406390252687186
M4,2026240009,175.0,85729.847016694,85949.010019452,0.0025499188729272084
M4,2026240009,180.0,61002.929179143,61301.58095932,0.00487184466539597
M4,2026240009,182.0,24460.012982531,24504.724296721,0.001824599764869981
M4,2026240009,189.0,85034.227624171,85712.310821765,0.007911152914825022
M4,2026240009,196.0,85789.584040792,85650.721834018,0.00162126137177346
M4,2026240009,203.0,85350.476600138,85610.465024347,0.003036876673138633
M4,2026240009,210.0,85035.670369614,85584.164340444,0.0064088254533648
M4,2026240009,217.0,85104.545720818,85566.965445189,0.00540418515445896
M4,2026240009,224.0,86078.673347702,85555.696300363,0.006112708679302633
M4,2026240009,231.0,85543.828409326,85548.292043223,5.217677396465187e-05
M4,2026240009,238.0,85159.017241842,85543.410643474,0.0044935477641178554
M4,2026240009,245.0,85191.680553126,85540.179889283,0.0040741010436039105
M4,2026240009,252.0,86136.683188659,85538.032306318,0.006998651549490685
M4,2026240009,259.0,85578.090525785,85536.597990477,0.0004850851715263253
M4,2026240009,266.0,85187.60553491,85535.635212816,0.004068826718128526
M4,2026240009,273.0,87276.370035089,87790.749403809,0.005859152270747977
M4,2026240009,280.0,86168.394228452,85534.544689327,0.007410450846815524
M4,2026240009,287.0,86137.705792582,85534.243882054,0.00705520833691046
M4,2026240009,294.0,85194.024256061,85534.037447915,0.003975179963427383
M4,2026240009,301.0,85227.175370903,85533.894967129,0.003585942115039595
M4,2026240009,308.0,86186.182350486,85533.796069253,0.007627234043310564
M4,2026240009,315.0,85596.434041525,85533.727042004,0.0007331260040873679
M4,2026240009,322.0,85219.868749983,85533.678604732,0.0036688455339233717
M4,2026240009,329.0,85210.60122698,85533.644440994,0.0037767970267753226
M4,2026240009,336.0,85192.505907536,85533.620227245,0.003988072979989962
M4,2026240009,343.0,85620.605201989,85533.602987125,0.001017169998989687
M4,2026240009,350.0,85826.010678502,85533.590659974,0.0034187740310175694
M4,2026240009,357.0,85544.838876699,85533.581811124,0.0001316098932915062
M4,2026240009,360.0,36836.999314197,36657.247279563,0.004903587911638139
M4,2026240010,7.0,106490.934219199,106682.301281671,0.0017938032848272914
M4,2026240010,14.0,107752.637626503,108280.390799461,0.00487394965110003
M4,2026240010,21.0,103579.224808609,103920.198873743,0.003281114440016227
M4,2026240010,28.0,103500.033736358,103694.782901931,0.0018780999402562102
M4,2026240010,30.0,31162.205799195,31038.153084821,0.00399678144620877
M4,2026240010,35.0,70878.120062037,70634.398098255,0.003450471304971954
M4,2026240010,42.0,97721.753595234,97602.794111743,0.0012188122745215794
M4,2026240010,49.0,97929.532632324,98668.9502895,0.0074939244312067005
M4,2026240010,56.0,94995.656891827,95626.229180481,0.006594135249899605
M4,2026240010,63.0,96694.043608703,97355.369299193,0.006792904133079863
M4,2026240010,70.0,94357.50028919,94666.714857905,0.0032663494151997994
M4,2026240010,77.0,93650.625299506,93777.305419994,0.0013508611696682357
M4,2026240010,84.0,92243.710480663,92891.739025512,0.006976169804195689
M4,2026240010,90.0,78555.881340931,78984.151347766,0.005422227111732116
M4,2026240010,91.0,13055.526916706,13115.797084279,0.004595234829093393
M4,2026240010,98.0,94291.883941283,93889.018357621,0.004290870122078566
M4,2026240010,105.0,93926.831530118,93467.245614514,0.004917079909463263
M4,2026240010,112.0,91188.573426208,90737.552396009,0.004970610494655838
M4,2026240010,119.0,90876.103649487,90508.793128102,0.00405828548465045
M4,2026240010,126.0,90554.478308147,90345.313193737,0.0023151739367094104
M4,2026240010,133.0,90104.872913899,90228.877881981,0.0013743379170047072
M4,2026240010,140.0,90824.355498632,90146.124926796,0.0075236797187540096
M4,2026240010,147.0,90391.27053629,90087.379959062,0.0033732868839796795
M4,2026240010,154.0,90167.113065252,90045.698098986,0.0013483705366193206
M4,2026240010,161.0,90034.379541554,90016.122757785,0.00020281682002818094
M4,2026240010,168.0,90461.836212104,89995.129822514,0.0051859071764263
M4,2026240010,175.0,90396.8244155,89980.219526238,0.004629960800890479
M4,2026240010,180.0,64494.112942241,64264.898884888,0.003566706885567011
M4,2026240010,182.0,25739.710867288,25704.72211655,0.0013611798866897554
M4,2026240010,189.0,90095.789710935,89962.080438674,0.0014862847947602082
M4,2026240010,196.0,89634.397432074,89956.710144888,0.003582975770177387
M4,2026240010,203.0,89889.415490241,89952.881426304,0.000705546448948375
M4,2026240010,210.0,89856.351004584,89950.148758046,0.0010427748564852733
M4,2026240010,217.0,89705.907136392,89948.196175049,0.002693650889735311
M4,2026240010,224.0,89783.333189259,89946.799395047,0.0018173654525498535
M4,2026240010,231.0,89744.345595967,89945.799058699,0.002239720641100098
M4,2026240010,238.0,89861.170170161,89945.081818181,0.0009329209148936626
M4,2026240010,245.0,90177.758738178,89944.566964745,0.002592616555977285
M4,2026240010,252.0,90272.905367086,89944.196966046,0.0036545815308583734
M4,2026240010,259.0,89943.292775751,89943.930764238,7.093179957510655e-06
M4,2026240010,266.0,89860.052931143,89943.739024847,0.0009304271160095468
M4,2026240010,273.0,90236.025239273,89943.600765182,0.0032511982131385535
M4,2026240010,280.0,91696.636794965,92373.308978168,0.0073254080717507905
M4,2026240010,287.0,90233.673981393,89943.428833734,0.003226974459641103
M4,2026240010,294.0,90074.957538211,89943.376656515,0.0014629301966113616
M4,2026240010,301.0,89213.142483323,89943.338870901,0.008118404283680013
M4,2026240010,308.0,90456.808904174,89943.311479443,0.005709122960725816
M4,2026240010,315.0,89317.926105224,89943.291603078,0.006952886498903703
M4,2026240010,322.0,90474.164245426,89943.27716594,0.005902465378335532
M4,2026240010,329.0,89924.722246644,89943.266669624,0.00020617911341959223
M4,2026240010,336.0,90507.620610281,89943.259031395,0.006274640089358974
M4,2026240010,343.0,90007.004042668,89943.253468047,0.0007087866200398898
M4,2026240010,350.0,92888.413808071,92505.501046166,0.004139351255596145
M4,2026240010,357.0,90546.230313977,89943.246453466,0.00670404821136809
M4,2026240010,360.0,38566.223411183,38547.10492337,0.000495977268617193
M4,2026240011,7.0,101817.623460199,101115.795161845,0.006940837455025277
M4,2026240011,14.0,97472.613253088,96916.930164319,0.005733601836406307
M4,2026240011,21.0,93944.38935922,93810.062257757,0.001431905045472812
M4,2026240011,28.0,91037.756728315,91587.263874242,0.0059998205283381114
M4,2026240011,30.0,25728.70215148,25840.345788532,0.004320516372561328
M4,2026240011,35.0,64108.370601009,64072.673565038,0.000557133548278865
M4,2026240011,42.0,89213.442565914,88713.240531279,0.005638414645203103
